FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
1,ED,All Opioids,Age,35-54 Years,5,05/01/2023,05/31/2023,1.575304079,Percent
1,ED,Stimulants,Age,35-54 Years,5,05/01/2023,05/31/2023,1.531377331,Percent
1,ED,Cannabis,Age,35-54 Years,5,05/01/2023,05/31/2023,1.255699117,Percent
1,ED,Benzodiazepine,Age,35-54 Years,5,05/01/2023,05/31/2023,0.184795286,Percent
1,ED,All Drugs,Age,35-54 Years,6,06/01/2023,06/30/2023,32.21833967,Percent
1,ED,All Opioids,Age,35-54 Years,6,06/01/2023,06/30/2023,1.577821221,Percent
1,ED,Stimulants,Age,35-54 Years,6,06/01/2023,06/30/2023,1.46083155,Percent
1,ED,Cannabis,Age,35-54 Years,6,06/01/2023,06/30/2023,1.194526115,Percent
1,ED,Benzodiazepine,Age,35-54 Years,6,06/01/2023,06/30/2023,0.161630467,Percent
1,ED,All Drugs,Age,35-54 Years,7,07/01/2023,07/31/2023,32.19820555,Percent
1,ED,All Opioids,Age,35-54 Years,7,07/01/2023,07/31/2023,1.55995106,Percent
1,ED,Stimulants,Age,35-54 Years,7,07/01/2023,07/31/2023,1.564320671,Percent
1,ED,Cannabis,Age,35-54 Years,7,07/01/2023,07/31/2023,1.181251457,Percent
1,ED,Benzodiazepine,Age,35-54 Years,7,07/01/2023,07/31/2023,0.224306688,Percent
1,ED,All Drugs,Age,35-54 Years,8,08/01/2023,08/31/2023,31.9962385,Percent
1,ED,All Opioids,Age,35-54 Years,8,08/01/2023,08/31/2023,1.478150989,Percent
1,ED,Stimulants,Age,35-54 Years,8,08/01/2023,08/31/2023,1.481089659,Percent
1,ED,Cannabis,Age,35-54 Years,8,08/01/2023,08/31/2023,1.125510594,Percent
1,ED,Benzodiazepine,Age,35-54 Years,8,08/01/2023,08/31/2023,0.158688178,Percent
1,ED,All Drugs,Age,35-54 Years,9,09/01/2023,09/30/2023,32.19426131,Percent
1,ED,All Opioids,Age,35-54 Years,9,09/01/2023,09/30/2023,1.660630823,Percent
1,ED,Stimulants,Age,35-54 Years,9,09/01/2023,09/30/2023,1.529080385,Percent
1,ED,Cannabis,Age,35-54 Years,9,09/01/2023,09/30/2023,1.239669421,Percent
1,ED,Benzodiazepine,Age,35-54 Years,9,09/01/2023,09/30/2023,0.179527657,Percent
1,ED,All Drugs,Age,35-54 Years,10,10/01/2023,10/31/2023,31.73785659,Percent
1,ED,All Opioids,Age,35-54 Years,10,10/01/2023,10/31/2023,1.609868928,Percent
1,ED,Stimulants,Age,35-54 Years,10,10/01/2023,10/31/2023,1.443330763,Percent
1,ED,Cannabis,Age,35-54 Years,10,10/01/2023,10/31/2023,1.139552814,Percent
1,ED,Benzodiazepine,Age,35-54 Years,10,10/01/2023,10/31/2023,0.152659985,Percent
1,ED,All Drugs,Age,35-54 Years,11,11/01/2023,11/30/2023,31.85193629,Percent
1,ED,All Opioids,Age,35-54 Years,11,11/01/2023,11/30/2023,1.498224929,Percent
1,ED,Stimulants,Age,35-54 Years,11,11/01/2023,11/30/2023,1.369573006,Percent
1,ED,Cannabis,Age,35-54 Years,11,11/01/2023,11/30/2023,1.265348663,Percent
1,ED,Benzodiazepine,Age,35-54 Years,11,11/01/2023,11/30/2023,0.174250073,Percent
1,ED,All Drugs,Age,35-54 Years,12,12/01/2023,12/31/2023,31.10660848,Percent
1,ED,All Opioids,Age,35-54 Years,12,12/01/2023,12/31/2023,1.500935162,Percent
1,ED,Stimulants,Age,35-54 Years,12,12/01/2023,12/31/2023,1.298316708,Percent
1,ED,Cannabis,Age,35-54 Years,12,12/01/2023,12/31/2023,1.145573566,Percent
1,ED,Benzodiazepine,Age,35-54 Years,12,12/01/2023,12/31/2023,0.169887781,Percent
1,ED,All Drugs,Age,35-54 Years,13,01/01/2024,01/31/2024,31.07051594,Percent
1,ED,All Opioids,Age,35-54 Years,13,01/01/2024,01/31/2024,1.356777805,Percent
1,ED,Stimulants,Age,35-54 Years,13,01/01/2024,01/31/2024,1.280725237,Percent
1,ED,Cannabis,Age,35-54 Years,13,01/01/2024,01/31/2024,1.159041129,Percent
1,ED,Benzodiazepine,Age,35-54 Years,13,01/01/2024,01/31/2024,0.124726211,Percent
1,ED,All Drugs,Age,35-54 Years,14,02/01/2024,02/29/2024,30.75748469,Percent
1,ED,All Opioids,Age,35-54 Years,14,02/01/2024,02/29/2024,1.271950487,Percent
1,ED,Stimulants,Age,35-54 Years,14,02/01/2024,02/29/2024,1.263828197,Percent
1,ED,Cannabis,Age,35-54 Years,14,02/01/2024,02/29/2024,1.208596631,Percent
1,ED,Benzodiazepine,Age,35-54 Years,14,02/01/2024,02/29/2024,0.123458796,Percent
1,ED,All Drugs,Age,35-54 Years,15,03/01/2024,03/31/2024,30.196675,Percent
1,ED,All Opioids,Age,35-54 Years,15,03/01/2024,03/31/2024,1.348939011,Percent
1,ED,Stimulants,Age,35-54 Years,15,03/01/2024,03/31/2024,1.47156983,Percent
1,ED,Cannabis,Age,35-54 Years,15,03/01/2024,03/31/2024,1.226308191,Percent
1,ED,Benzodiazepine,Age,35-54 Years,15,03/01/2024,03/31/2024,0.192483817,Percent
1,ED,All Drugs,Age,35-54 Years,16,04/01/2024,04/30/2024,30.183492,Percent
1,ED,All Opioids,Age,35-54 Years,16,04/01/2024,04/30/2024,1.225374682,Percent
1,ED,Stimulants,Age,35-54 Years,16,04/01/2024,04/30/2024,1.385615986,Percent
1,ED,Cannabis,Age,35-54 Years,16,04/01/2024,04/30/2024,1.11069218,Percent
1,ED,Benzodiazepine,Age,35-54 Years,16,04/01/2024,04/30/2024,0.125679455,Percent
1,ED,All Drugs,Age,35-54 Years,17,05/01/2024,05/31/2024,30.16106516,Percent
1,ED,All Opioids,Age,35-54 Years,17,05/01/2024,05/31/2024,1.308935889,Percent
1,ED,Stimulants,Age,35-54 Years,17,05/01/2024,05/31/2024,1.344961648,Percent
1,ED,Cannabis,Age,35-54 Years,17,05/01/2024,05/31/2024,1.341959501,Percent
1,ED,Benzodiazepine,Age,35-54 Years,17,05/01/2024,05/31/2024,0.1516084,Percent
1,ED,All Drugs,Age,35-54 Years,18,06/01/2024,06/30/2024,30.21144279,Percent
1,ED,All Opioids,Age,35-54 Years,18,06/01/2024,06/30/2024,1.393034826,Percent
1,ED,Stimulants,Age,35-54 Years,18,06/01/2024,06/30/2024,1.393034826,Percent
1,ED,Cannabis,Age,35-54 Years,18,06/01/2024,06/30/2024,1.195584577,Percent
1,ED,Benzodiazepine,Age,35-54 Years,18,06/01/2024,06/30/2024,0.161691542,Percent
1,ED,All Drugs,Age,35-54 Years,19,07/01/2024,07/31/2024,30.48380964,Percent
1,ED,All Opioids,Age,35-54 Years,19,07/01/2024,07/31/2024,1.480094773,Percent
1,ED,Stimulants,Age,35-54 Years,19,07/01/2024,07/31/2024,1.464006786,Percent
1,ED,Cannabis,Age,35-54 Years,19,07/01/2024,07/31/2024,1.291426566,Percent
1,ED,Benzodiazepine,Age,35-54 Years,19,07/01/2024,07/31/2024,0.147716968,Percent
1,ED,All Drugs,Age,35-54 Years,20,08/01/2024,08/31/2024,30.54089806,Percent
1,ED,All Opioids,Age,35-54 Years,20,08/01/2024,08/31/2024,1.379500821,Percent
1,ED,Stimulants,Age,35-54 Years,20,08/01/2024,08/31/2024,1.514688995,Percent
1,ED,Cannabis,Age,35-54 Years,20,08/01/2024,08/31/2024,1.254488102,Percent
1,ED,Benzodiazepine,Age,35-54 Years,20,08/01/2024,08/31/2024,0.139549082,Percent
1,ED,All Drugs,Age,35-54 Years,21,09/01/2024,09/30/2024,30.86171131,Percent
1,ED,All Opioids,Age,35-54 Years,21,09/01/2024,09/30/2024,1.299153582,Percent
1,ED,Stimulants,Age,35-54 Years,21,09/01/2024,09/30/2024,1.509622519,Percent
1,ED,Cannabis,Age,35-54 Years,21,09/01/2024,09/30/2024,1.246157806,Percent
1,ED,Benzodiazepine,Age,35-54 Years,21,09/01/2024,09/30/2024,0.168072317,Percent
1,ED,All Drugs,Age,35-54 Years,22,10/01/2024,10/31/2024,30.90546653,Percent
1,ED,All Opioids,Age,35-54 Years,22,10/01/2024,10/31/2024,1.373917044,Percent
1,ED,Stimulants,Age,35-54 Years,22,10/01/2024,10/31/2024,1.453653301,Percent
1,ED,Cannabis,Age,35-54 Years,22,10/01/2024,10/31/2024,1.235911983,Percent
1,ED,Benzodiazepine,Age,35-54 Years,22,10/01/2024,10/31/2024,0.161005904,Percent
1,ED,All Drugs,Age,35-54 Years,23,11/01/2024,11/30/2024,31.31308174,Percent
1,ED,All Opioids,Age,35-54 Years,23,11/01/2024,11/30/2024,1.413358198,Percent
1,ED,Stimulants,Age,35-54 Years,23,11/01/2024,11/30/2024,1.42971651,Percent
1,ED,Cannabis,Age,35-54 Years,23,11/01/2024,11/30/2024,1.228509267,Percent
1,ED,Benzodiazepine,Age,35-54 Years,23,11/01/2024,11/30/2024,0.158675631,Percent
1,ED,All Drugs,Age,35-54 Years,24,12/01/2024,12/31/2024,31.60758477,Percent
1,ED,All Opioids,Age,35-54 Years,24,12/01/2024,12/31/2024,1.278332268,Percent
1,ED,Stimulants,Age,35-54 Years,24,12/01/2024,12/31/2024,1.345526657,Percent
1,ED,Cannabis,Age,35-54 Years,24,12/01/2024,12/31/2024,1.060360227,Percent
1,ED,Benzodiazepine,Age,35-54 Years,24,12/01/2024,12/31/2024,0.14586099,Percent
1,ED,All Drugs,Age,55+ Years,1,01/01/2023,01/31/2023,34.72993759,Percent
1,ED,All Opioids,Age,55+ Years,1,01/01/2023,01/31/2023,0.898725005,Percent
1,ED,Stimulants,Age,55+ Years,1,01/01/2023,01/31/2023,0.514828327,Percent
1,ED,Cannabis,Age,55+ Years,1,01/01/2023,01/31/2023,0.427116834,Percent
1,ED,Benzodiazepine,Age,55+ Years,1,01/01/2023,01/31/2023,0.091525036,Percent
1,ED,All Drugs,Age,55+ Years,2,02/01/2023,02/28/2023,34.50535021,Percent
1,ED,All Opioids,Age,55+ Years,2,02/01/2023,02/28/2023,0.866091135,Percent
1,ED,Stimulants,Age,55+ Years,2,02/01/2023,02/28/2023,0.449808622,Percent
1,ED,Cannabis,Age,55+ Years,2,02/01/2023,02/28/2023,0.413488671,Percent
1,ED,Benzodiazepine,Age,55+ Years,2,02/01/2023,02/28/2023,0.074036823,Percent
1,ED,All Drugs,Age,55+ Years,3,03/01/2023,03/31/2023,34.17101056,Percent
1,ED,All Opioids,Age,55+ Years,3,03/01/2023,03/31/2023,0.814869186,Percent
1,ED,Stimulants,Age,55+ Years,3,03/01/2023,03/31/2023,0.521267464,Percent
1,ED,Cannabis,Age,55+ Years,3,03/01/2023,03/31/2023,0.401836255,Percent
1,ED,Benzodiazepine,Age,55+ Years,3,03/01/2023,03/31/2023,0.07340043,Percent
1,ED,All Drugs,Age,55+ Years,4,04/01/2023,04/30/2023,33.74962117,Percent
1,ED,All Opioids,Age,55+ Years,4,04/01/2023,04/30/2023,0.762703303,Percent
1,ED,Stimulants,Age,55+ Years,4,04/01/2023,04/30/2023,0.52656834,Percent
1,ED,Cannabis,Age,55+ Years,4,04/01/2023,04/30/2023,0.380088898,Percent
1,ED,Benzodiazepine,Age,55+ Years,4,04/01/2023,04/30/2023,0.073239721,Percent
1,ED,All Drugs,Age,55+ Years,5,05/01/2023,05/31/2023,34.19839002,Percent
1,ED,All Opioids,Age,55+ Years,5,05/01/2023,05/31/2023,0.828699807,Percent
1,ED,Stimulants,Age,55+ Years,5,05/01/2023,05/31/2023,0.500302315,Percent
1,ED,Cannabis,Age,55+ Years,5,05/01/2023,05/31/2023,0.392417219,Percent
1,ED,Benzodiazepine,Age,55+ Years,5,05/01/2023,05/31/2023,0.071133031,Percent
1,ED,All Drugs,Age,55+ Years,6,06/01/2023,06/30/2023,34.23459908,Percent
1,ED,All Opioids,Age,55+ Years,6,06/01/2023,06/30/2023,0.83377007,Percent
1,ED,Stimulants,Age,55+ Years,6,06/01/2023,06/30/2023,0.488351041,Percent
1,ED,Cannabis,Age,55+ Years,6,06/01/2023,06/30/2023,0.334699128,Percent
1,ED,Benzodiazepine,Age,55+ Years,6,06/01/2023,06/30/2023,0.079803707,Percent
1,ED,All Drugs,Age,55+ Years,7,07/01/2023,07/31/2023,34.34080071,Percent
1,ED,All Opioids,Age,55+ Years,7,07/01/2023,07/31/2023,0.819925212,Percent
1,ED,Stimulants,Age,55+ Years,7,07/01/2023,07/31/2023,0.540899059,Percent
1,ED,Cannabis,Age,55+ Years,7,07/01/2023,07/31/2023,0.376227887,Percent
1,ED,Benzodiazepine,Age,55+ Years,7,07/01/2023,07/31/2023,0.084622686,Percent
1,ED,All Drugs,Age,55+ Years,8,08/01/2023,08/31/2023,34.27977997,Percent
1,ED,All Opioids,Age,55+ Years,8,08/01/2023,08/31/2023,0.776025381,Percent
1,ED,Stimulants,Age,55+ Years,8,08/01/2023,08/31/2023,0.529523201,Percent
1,ED,Cannabis,Age,55+ Years,8,08/01/2023,08/31/2023,0.344646566,Percent
1,ED,Benzodiazepine,Age,55+ Years,8,08/01/2023,08/31/2023,0.061625545,Percent
1,ED,All Drugs,Age,55+ Years,9,09/01/2023,09/30/2023,34.42786309,Percent
1,ED,All Opioids,Age,55+ Years,9,09/01/2023,09/30/2023,0.8440085,Percent
1,ED,Stimulants,Age,55+ Years,9,09/01/2023,09/30/2023,0.521052189,Percent
1,ED,Cannabis,Age,55+ Years,9,09/01/2023,09/30/2023,0.384185946,Percent
1,ED,Benzodiazepine,Age,55+ Years,9,09/01/2023,09/30/2023,0.07803777,Percent
1,ED,All Drugs,Age,55+ Years,10,10/01/2023,10/31/2023,34.15496322,Percent
1,ED,All Opioids,Age,55+ Years,10,10/01/2023,10/31/2023,0.822824114,Percent
1,ED,Stimulants,Age,55+ Years,10,10/01/2023,10/31/2023,0.563676316,Percent
1,ED,Cannabis,Age,55+ Years,10,10/01/2023,10/31/2023,0.377376517,Percent
1,ED,Benzodiazepine,Age,55+ Years,10,10/01/2023,10/31/2023,0.06926531,Percent
1,ED,All Drugs,Age,55+ Years,11,11/01/2023,11/30/2023,34.97013684,Percent
1,ED,All Opioids,Age,55+ Years,11,11/01/2023,11/30/2023,0.903455054,Percent
1,ED,Stimulants,Age,55+ Years,11,11/01/2023,11/30/2023,0.481338676,Percent
1,ED,Cannabis,Age,55+ Years,11,11/01/2023,11/30/2023,0.43093672,Percent
1,ED,Benzodiazepine,Age,55+ Years,11,11/01/2023,11/30/2023,0.060482347,Percent
1,ED,All Drugs,Age,55+ Years,12,12/01/2023,12/31/2023,34.04782217,Percent
1,ED,All Opioids,Age,55+ Years,12,12/01/2023,12/31/2023,0.776103133,Percent
1,ED,Stimulants,Age,55+ Years,12,12/01/2023,12/31/2023,0.440779184,Percent
1,ED,Cannabis,Age,55+ Years,12,12/01/2023,12/31/2023,0.388644012,Percent
1,ED,Benzodiazepine,Age,55+ Years,12,12/01/2023,12/31/2023,0.054504953,Percent
1,ED,All Drugs,Age,55+ Years,13,01/01/2024,01/31/2024,34.74870538,Percent
1,ED,All Opioids,Age,55+ Years,13,01/01/2024,01/31/2024,0.8134184,Percent
1,ED,Stimulants,Age,55+ Years,13,01/01/2024,01/31/2024,0.456571628,Percent
1,ED,Cannabis,Age,55+ Years,13,01/01/2024,01/31/2024,0.350839251,Percent
1,ED,Benzodiazepine,Age,55+ Years,13,01/01/2024,01/31/2024,0.068485744,Percent
1,ED,All Drugs,Age,55+ Years,14,02/01/2024,02/29/2024,33.92624841,Percent
1,ED,All Opioids,Age,55+ Years,14,02/01/2024,02/29/2024,0.740607169,Percent
1,ED,Stimulants,Age,55+ Years,14,02/01/2024,02/29/2024,0.534525174,Percent
1,ED,Cannabis,Age,55+ Years,14,02/01/2024,02/29/2024,0.423756102,Percent
1,ED,Benzodiazepine,Age,55+ Years,14,02/01/2024,02/29/2024,0.069552673,Percent
1,ED,All Drugs,Age,55+ Years,15,03/01/2024,03/31/2024,33.47023597,Percent
1,ED,All Opioids,Age,55+ Years,15,03/01/2024,03/31/2024,0.723042682,Percent
1,ED,Stimulants,Age,55+ Years,15,03/01/2024,03/31/2024,0.521377716,Percent
1,ED,Cannabis,Age,55+ Years,15,03/01/2024,03/31/2024,0.395951945,Percent
1,ED,Benzodiazepine,Age,55+ Years,15,03/01/2024,03/31/2024,0.062712886,Percent
1,ED,All Drugs,Age,55+ Years,16,04/01/2024,04/30/2024,33.01891368,Percent
1,ED,All Opioids,Age,55+ Years,16,04/01/2024,04/30/2024,0.672890398,Percent
1,ED,Stimulants,Age,55+ Years,16,04/01/2024,04/30/2024,0.506789525,Percent
1,ED,Cannabis,Age,55+ Years,16,04/01/2024,04/30/2024,0.378273521,Percent
1,ED,Benzodiazepine,Age,55+ Years,16,04/01/2024,04/30/2024,0.060620757,Percent
1,ED,All Drugs,Age,55+ Years,17,05/01/2024,05/31/2024,33.16099514,Percent
1,ED,All Opioids,Age,55+ Years,17,05/01/2024,05/31/2024,0.696597083,Percent
1,ED,Stimulants,Age,55+ Years,17,05/01/2024,05/31/2024,0.503288533,Percent
1,ED,Cannabis,Age,55+ Years,17,05/01/2024,05/31/2024,0.385473263,Percent
1,ED,Benzodiazepine,Age,55+ Years,17,05/01/2024,05/31/2024,0.085787818,Percent
1,ED,All Drugs,Age,55+ Years,18,06/01/2024,06/30/2024,33.49951546,Percent
1,ED,All Opioids,Age,55+ Years,18,06/01/2024,06/30/2024,0.723884692,Percent
1,ED,Stimulants,Age,55+ Years,18,06/01/2024,06/30/2024,0.505551729,Percent
1,ED,Cannabis,Age,55+ Years,18,06/01/2024,06/30/2024,0.428493036,Percent
1,ED,Benzodiazepine,Age,55+ Years,18,06/01/2024,06/30/2024,0.073556025,Percent
1,ED,All Drugs,Age,55+ Years,19,07/01/2024,07/31/2024,33.7575839,Percent
1,ED,All Opioids,Age,55+ Years,19,07/01/2024,07/31/2024,0.839545974,Percent
1,ED,Stimulants,Age,55+ Years,19,07/01/2024,07/31/2024,0.493653032,Percent
1,ED,Cannabis,Age,55+ Years,19,07/01/2024,07/31/2024,0.427608749,Percent
1,ED,Benzodiazepine,Age,55+ Years,19,07/01/2024,07/31/2024,0.058208521,Percent
1,ED,All Drugs,Age,55+ Years,20,08/01/2024,08/31/2024,34.12876432,Percent
1,ED,All Opioids,Age,55+ Years,20,08/01/2024,08/31/2024,0.819490095,Percent
1,ED,Stimulants,Age,55+ Years,20,08/01/2024,08/31/2024,0.576308075,Percent
1,ED,Cannabis,Age,55+ Years,20,08/01/2024,08/31/2024,0.403082526,Percent
1,ED,Benzodiazepine,Age,55+ Years,20,08/01/2024,08/31/2024,0.079950253,Percent
1,ED,All Drugs,Age,55+ Years,21,09/01/2024,09/30/2024,34.58376339,Percent
1,ED,All Opioids,Age,55+ Years,21,09/01/2024,09/30/2024,0.771138081,Percent
1,ED,Stimulants,Age,55+ Years,21,09/01/2024,09/30/2024,0.455564651,Percent
1,ED,Cannabis,Age,55+ Years,21,09/01/2024,09/30/2024,0.39861907,Percent
1,ED,Benzodiazepine,Age,55+ Years,21,09/01/2024,09/30/2024,0.090163837,Percent
1,ED,All Drugs,Age,55+ Years,22,10/01/2024,10/31/2024,36.02737766,Percent
1,ED,All Opioids,Age,55+ Years,22,10/01/2024,10/31/2024,0.765525136,Percent
1,ED,Stimulants,Age,55+ Years,22,10/01/2024,10/31/2024,0.55089192,Percent
1,ED,Cannabis,Age,55+ Years,22,10/01/2024,10/31/2024,0.420919584,Percent
1,ED,Benzodiazepine,Age,55+ Years,22,10/01/2024,10/31/2024,0.071544405,Percent
1,ED,All Drugs,Age,55+ Years,23,11/01/2024,11/30/2024,36.58929187,Percent
1,ED,All Opioids,Age,55+ Years,23,11/01/2024,11/30/2024,0.81505423,Percent
1,ED,Stimulants,Age,55+ Years,23,11/01/2024,11/30/2024,0.578714054,Percent
1,ED,Cannabis,Age,55+ Years,23,11/01/2024,11/30/2024,0.413914688,Percent
1,ED,Benzodiazepine,Age,55+ Years,23,11/01/2024,11/30/2024,0.077928383,Percent
1,ED,All Drugs,Age,55+ Years,24,12/01/2024,12/31/2024,36.58857235,Percent
1,ED,All Opioids,Age,55+ Years,24,12/01/2024,12/31/2024,0.69950018,Percent
1,ED,Stimulants,Age,55+ Years,24,12/01/2024,12/31/2024,0.517183644,Percent
1,ED,Cannabis,Age,55+ Years,24,12/01/2024,12/31/2024,0.381996552,Percent
1,ED,Benzodiazepine,Age,55+ Years,24,12/01/2024,12/31/2024,0.080616155,Percent
1,ED,All Drugs,Sex,Female,1,01/01/2023,01/31/2023,24.35084459,Percent
1,ED,All Opioids,Sex,Female,1,01/01/2023,01/31/2023,0.666238452,Percent
1,ED,Stimulants,Sex,Female,1,01/01/2023,01/31/2023,0.430492538,Percent
1,ED,Cannabis,Sex,Female,1,01/01/2023,01/31/2023,0.832968895,Percent
1,ED,Benzodiazepine,Sex,Female,1,01/01/2023,01/31/2023,0.092931723,Percent
1,ED,All Drugs,Sex,Female,2,02/01/2023,02/28/2023,24.12028293,Percent
1,ED,All Opioids,Sex,Female,2,02/01/2023,02/28/2023,0.659186016,Percent
1,ED,Stimulants,Sex,Female,2,02/01/2023,02/28/2023,0.453282969,Percent
1,ED,Cannabis,Sex,Female,2,02/01/2023,02/28/2023,0.831018776,Percent
1,ED,Benzodiazepine,Sex,Female,2,02/01/2023,02/28/2023,0.094804281,Percent
1,ED,All Drugs,Sex,Female,3,03/01/2023,03/31/2023,23.31072938,Percent
1,ED,All Opioids,Sex,Female,3,03/01/2023,03/31/2023,0.657273325,Percent
1,ED,Stimulants,Sex,Female,3,03/01/2023,03/31/2023,0.422114088,Percent
1,ED,Cannabis,Sex,Female,3,03/01/2023,03/31/2023,0.779087113,Percent
1,ED,Benzodiazepine,Sex,Female,3,03/01/2023,03/31/2023,0.080123507,Percent
1,ED,All Drugs,Sex,Female,4,04/01/2023,04/30/2023,23.27212653,Percent
1,ED,All Opioids,Sex,Female,4,04/01/2023,04/30/2023,0.6066515,Percent
1,ED,Stimulants,Sex,Female,4,04/01/2023,04/30/2023,0.436030766,Percent
1,ED,Cannabis,Sex,Female,4,04/01/2023,04/30/2023,0.821281551,Percent
1,ED,Benzodiazepine,Sex,Female,4,04/01/2023,04/30/2023,0.087341566,Percent
1,ED,All Drugs,Sex,Female,5,05/01/2023,05/31/2023,23.50812227,Percent
1,ED,All Opioids,Sex,Female,5,05/01/2023,05/31/2023,0.625782228,Percent
1,ED,Stimulants,Sex,Female,5,05/01/2023,05/31/2023,0.45546624,Percent
1,ED,Cannabis,Sex,Female,5,05/01/2023,05/31/2023,0.835451531,Percent
1,ED,Benzodiazepine,Sex,Female,5,05/01/2023,05/31/2023,0.086448267,Percent
1,ED,All Drugs,Sex,Female,6,06/01/2023,06/30/2023,24.3376968,Percent
1,ED,All Opioids,Sex,Female,6,06/01/2023,06/30/2023,0.697838123,Percent
1,ED,Stimulants,Sex,Female,6,06/01/2023,06/30/2023,0.460938663,Percent
1,ED,Cannabis,Sex,Female,6,06/01/2023,06/30/2023,0.791921052,Percent
1,ED,Benzodiazepine,Sex,Female,6,06/01/2023,06/30/2023,0.085960661,Percent
1,ED,All Drugs,Sex,Female,7,07/01/2023,07/31/2023,24.67233146,Percent
1,ED,All Opioids,Sex,Female,7,07/01/2023,07/31/2023,0.666927168,Percent
1,ED,Stimulants,Sex,Female,7,07/01/2023,07/31/2023,0.517911664,Percent
1,ED,Cannabis,Sex,Female,7,07/01/2023,07/31/2023,0.813293508,Percent
1,ED,Benzodiazepine,Sex,Female,7,07/01/2023,07/31/2023,0.092058467,Percent
1,ED,All Drugs,Sex,Female,8,08/01/2023,08/31/2023,24.39698261,Percent
1,ED,All Opioids,Sex,Female,8,08/01/2023,08/31/2023,0.626425943,Percent
1,ED,Stimulants,Sex,Female,8,08/01/2023,08/31/2023,0.484655861,Percent
1,ED,Cannabis,Sex,Female,8,08/01/2023,08/31/2023,0.752370528,Percent
1,ED,Benzodiazepine,Sex,Female,8,08/01/2023,08/31/2023,0.07253353,Percent
1,ED,All Drugs,Sex,Female,9,09/01/2023,09/30/2023,24.26949362,Percent
1,ED,All Opioids,Sex,Female,9,09/01/2023,09/30/2023,0.665931227,Percent
1,ED,Stimulants,Sex,Female,9,09/01/2023,09/30/2023,0.49642146,Percent
1,ED,Cannabis,Sex,Female,9,09/01/2023,09/30/2023,0.787009632,Percent
1,ED,Benzodiazepine,Sex,Female,9,09/01/2023,09/30/2023,0.08879083,Percent
1,ED,All Drugs,Sex,Female,10,10/01/2023,10/31/2023,23.43100616,Percent
1,ED,All Opioids,Sex,Female,10,10/01/2023,10/31/2023,0.680677274,Percent
1,ED,Stimulants,Sex,Female,10,10/01/2023,10/31/2023,0.418878322,Percent
1,ED,Cannabis,Sex,Female,10,10/01/2023,10/31/2023,0.777542886,Percent
1,ED,Benzodiazepine,Sex,Female,10,10/01/2023,10/31/2023,0.074612701,Percent
1,ED,All Drugs,Sex,Female,11,11/01/2023,11/30/2023,23.25725861,Percent
1,ED,All Opioids,Sex,Female,11,11/01/2023,11/30/2023,0.656313302,Percent
1,ED,Stimulants,Sex,Female,11,11/01/2023,11/30/2023,0.385550304,Percent
1,ED,Cannabis,Sex,Female,11,11/01/2023,11/30/2023,0.777177583,Percent
1,ED,Benzodiazepine,Sex,Female,11,11/01/2023,11/30/2023,0.067521945,Percent
1,ED,All Drugs,Sex,Female,12,12/01/2023,12/31/2023,22.54180301,Percent
1,ED,All Opioids,Sex,Female,12,12/01/2023,12/31/2023,0.59016014,Percent
1,ED,Stimulants,Sex,Female,12,12/01/2023,12/31/2023,0.356796163,Percent
1,ED,Cannabis,Sex,Female,12,12/01/2023,12/31/2023,0.703306311,Percent
1,ED,Benzodiazepine,Sex,Female,12,12/01/2023,12/31/2023,0.067501977,Percent
1,ED,All Drugs,Sex,Female,13,01/01/2024,01/31/2024,23.27681229,Percent
1,ED,All Opioids,Sex,Female,13,01/01/2024,01/31/2024,0.599972279,Percent
1,ED,Stimulants,Sex,Female,13,01/01/2024,01/31/2024,0.385460738,Percent
1,ED,Cannabis,Sex,Female,13,01/01/2024,01/31/2024,0.721418812,Percent
1,ED,Benzodiazepine,Sex,Female,13,01/01/2024,01/31/2024,0.060063231,Percent
1,ED,All Drugs,Sex,Female,14,02/01/2024,02/29/2024,22.56134093,Percent
1,ED,All Opioids,Sex,Female,14,02/01/2024,02/29/2024,0.544717071,Percent
1,ED,Stimulants,Sex,Female,14,02/01/2024,02/29/2024,0.362915166,Percent
1,ED,Cannabis,Sex,Female,14,02/01/2024,02/29/2024,0.740291847,Percent
1,ED,Benzodiazepine,Sex,Female,14,02/01/2024,02/29/2024,0.061289279,Percent
1,ED,All Drugs,Sex,Female,15,03/01/2024,03/31/2024,22.34265921,Percent
1,ED,All Opioids,Sex,Female,15,03/01/2024,03/31/2024,0.56704202,Percent
1,ED,Stimulants,Sex,Female,15,03/01/2024,03/31/2024,0.405221066,Percent
1,ED,Cannabis,Sex,Female,15,03/01/2024,03/31/2024,0.783694867,Percent
1,ED,Benzodiazepine,Sex,Female,15,03/01/2024,03/31/2024,0.070211571,Percent
1,ED,All Drugs,Sex,Female,16,04/01/2024,04/30/2024,22.28123539,Percent
1,ED,All Opioids,Sex,Female,16,04/01/2024,04/30/2024,0.551441946,Percent
1,ED,Stimulants,Sex,Female,16,04/01/2024,04/30/2024,0.418662313,Percent
1,ED,Cannabis,Sex,Female,16,04/01/2024,04/30/2024,0.736385007,Percent
1,ED,Benzodiazepine,Sex,Female,16,04/01/2024,04/30/2024,0.060292793,Percent
1,ED,All Drugs,Sex,Female,17,05/01/2024,05/31/2024,22.62544309,Percent
